0.151151,0.150576
7.414008,0.904763
1.640530,0.997570
1.060188,0.872447
5.741648,-0.515454
1.198474,0.931485
9.536699,-0.111688
0.213510,0.211891
1.642233,0.997449
1.732386,0.986973
7.765354,0.996075
3.829519,-0.634937
1.692891,0.992556
9.443150,-0.018371
3.090789,0.050782
3.577191,-0.421953
1.591254,0.999791
8.971682,0.437751
8.028017,0.984894
7.268074,0.833211
0.554219,0.526279
2.138645,0.843060
4.864193,-0.988500
8.330381,0.888652
8.855239,0.539243
5.199997,-0.883456
2.146915,0.838583
0.712649,0.653840
0.622432,0.583013
1.306744,0.965340
0.180291,0.179316
3.823919,-0.630600
1.016083,0.850052
9.198830,0.224030
4.485988,-0.974481
9.150181,0.271159
8.704600,0.659518
6.938112,0.609101
0.767855,0.694593
4.370792,-0.942221
1.886888,0.950458
0.281708,0.277997
7.746835,0.994265
4.455368,-0.967151
7.244153,0.819746
2.552951,0.555232
2.244607,0.781450
0.880567,0.771100
2.420753,0.660016
3.916766,-0.699840
5.842264,-0.426773
5.391965,-0.777839
3.081436,0.060121
6.184585,-0.098441
4.252915,-0.896286
4.876621,-0.986544
7.090523,0.722449
9.129540,0.290967
7.605592,0.969310
7.363036,0.881888
8.304574,0.900189
5.530333,-0.683723
0.811651,0.725425
4.575645,-0.990665
8.469501,0.816474
5.973407,-0.304848
0.539815,0.513977
5.261543,-0.852967
0.662291,0.614925
3.699849,-0.529708
3.761514,-0.580971
0.074035,0.073967
6.916933,0.592169
2.518030,0.583931
7.776449,0.996996
2.188934,0.814959
8.390114,0.859691
0.031475,0.031470
9.258267,0.165743
9.273210,0.150988
9.384004,0.040763
4.565741,-0.989266
4.131656,-0.836061
3.567501,-0.413148
8.263703,0.917232
8.890893,0.508882
6.389530,0.106144
8.882713,0.515906
6.614399,0.325191
0.985956,0.833800
5.445200,-0.743297
5.064229,-0.938740
1.335718,0.972496
0.147818,0.147280
3.611781,-0.453054
5.348706,-0.804290
6.420382,0.136767
8.292659,0.905314
8.881045,0.517334
1.611358,0.999177
1.831812,0.966128
8.162039,0.952924
8.698184,0.664328
8.652386,0.697851
7.128009,0.747854
2.969332,0.171410
0.304759,0.300063
2.981105,0.159800
9.603477,-0.177750
5.573292,-0.651753
0.934516,0.804311
0.990136,0.836101
4.989512,-0.961847
6.616557,0.327231
3.775746,-0.592496
2.061892,0.881817
2.878783,0.259794
0.375956,0.367162
6.749307,0.449425
1.252347,0.949722
5.435393,-0.749821
6.143302,-0.139427
0.168829,0.168028
7.333139,0.867400
1.325378,0.970036
7.090644,0.722533
7.649952,0.979258
5.371527,-0.790521
0.179290,0.178331
5.414816,-0.763277
7.256801,0.826924
4.365016,-0.940270
1.858679,0.958847
9.966915,-0.515968
6.069513,-0.212050
3.446980,-0.300662
4.527885,-0.983027
9.004216,0.408273
5.901809,-0.372198
4.474483,-0.971834
2.598483,0.516801
0.501176,0.480457
1.212515,0.936501
1.996660,0.910682
2.529692,0.574424
1.174715,0.922580
7.759164,0.995508
3.523507,-0.372698
9.189382,0.233228
9.978033,-0.525459
2.244838,0.781305
1.634909,0.997945
8.457808,0.823169
1.923314,0.938506
5.553694,-0.666491
5.052718,-0.942645
7.154509,0.765182
3.346544,-0.203519
1.133168,0.905759
2.413503,0.665445
4.900687,-0.982324
4.312506,-0.921107
6.326506,0.043307
3.169062,-0.027466
3.101035,0.040546
7.200557,0.794007
1.148016,0.911952
1.516066,0.998503
7.912836,0.998269
6.366645,0.083363
5.178732,-0.893219
4.782274,-0.997559
9.597037,-0.171408
6.385654,0.102289
4.390921,-0.948773
8.378258,0.865686
0.249778,0.247189
1.375883,0.981064
3.734455,-0.558737
0.717049,0.657163
9.691489,-0.263560
7.350723,0.876016
0.259701,0.256792
8.895726,0.504715
7.874685,0.999786
9.539670,-0.114639
1.925890,0.937614
7.542901,0.952003
0.146372,0.145850
5.003932,-0.957802
3.047977,0.093479
9.838287,-0.401825
0.854699,0.754374
2.971745,0.169032
6.971867,0.635520
1.324828,0.969902
7.622315,0.973285
5.065842,-0.938183
3.997904,-0.755431
5.531723,-0.682708
7.864483,0.999945
7.052864,0.695904
9.739978,-0.310007
4.592685,-0.992844
5.748103,-0.509912
3.546544,-0.393974
8.818976,0.569421
5.194032,-0.886235
5.395597,-0.775552
1.271598,0.955573
6.151782,-0.131026
7.812019,0.999120
1.258939,0.951765
0.556665,0.528357
5.361594,-0.796565
4.697615,-0.999891
8.835910,0.555420
1.735315,0.986497
7.499484,0.937821
5.496122,-0.708283
4.820281,-0.994185
7.784576,0.997592
4.474503,-0.971838
2.414367,0.664800
6.825423,0.516054
0.422598,0.410132
2.100051,0.863184
1.310137,0.966220
4.703143,-0.999957
0.039344,0.039334
5.121437,-0.917500
3.288705,-0.146582
9.440258,-0.015479
5.219430,-0.874185
2.123767,0.850968
7.473118,0.928344
3.747151,-0.569221
8.331021,0.888358
7.422819,0.908480
1.852978,0.960450
9.262228,0.161835
8.655182,0.695845
8.381820,0.863898
3.061029,0.080476
2.418648,0.661595
1.994306,0.911652
3.470042,-0.322575
6.483981,0.199449
0.578737,0.546967
7.645454,0.978337
4.618666,-0.995611
9.078320,0.339568
0.189569,0.188435
1.556268,0.999894
2.242513,0.782755
4.401095,-0.951938
6.506335,0.221302
3.224283,-0.082596
7.951113,0.995286
7.684804,0.985724
2.561484,0.548115
8.033351,0.983956
5.172695,-0.895917
6.017039,-0.263015
9.199061,0.223806
5.359073,-0.798086
8.078635,0.974871
1.465941,0.994508
1.865378,0.956924
6.779965,0.476597
2.352651,0.709608
7.038594,0.685586
5.358504,-0.798429
9.806860,-0.372853
0.300281,0.295788
5.939982,-0.336505
7.157058,0.766820
4.453167,-0.966590
0.616818,0.578443
8.084629,0.973519
1.576405,0.999984
6.556361,0.269790
6.697892,0.402921
8.571970,0.753131
1.958053,0.925949
0.508167,0.486577
5.108998,-0.922376
2.844899,0.292360
7.090636,0.722527
7.982495,0.991753
9.769872,-0.338285
9.682347,-0.254731
6.792208,0.487324
0.086767,0.086659
7.430296,0.911580
2.360739,0.703886
5.067459,-0.937622
7.233264,0.813461
9.218804,0.204521
6.222269,-0.060879
0.857388,0.756136
4.714375,-0.999998
2.630257,0.489343
0.580058,0.548072
9.164111,0.257725
6.873871,0.556931
5.273118,-0.846868
1.478288,0.995724
8.239756,0.926507
5.508740,-0.699320
4.747209,-0.999394
6.943297,0.613205
1.047894,0.866373
8.831149,0.559373
3.188328,-0.046718
0.634577,0.592837
4.764923,-0.998620
1.220515,0.939276
2.011945,0.904262
5.569006,-0.654997
9.171943,0.250150
5.029142,-0.950252
5.913988,-0.360867
8.076943,0.975247
2.716288,0.412598
4.462170,-0.968858
9.734451,-0.304748
1.195251,0.930308
4.936948,-0.974892
4.827280,-0.993407
1.238472,0.945287
1.694429,0.992367
3.755793,-0.576305
9.681031,-0.253458
3.677577,-0.510687
1.664312,0.995631
7.515670,0.943317
7.133282,0.751344
2.916849,0.222856
3.564497,-0.410410
8.880738,0.517597
5.295221,-0.834907
5.351221,-0.802793
0.191362,0.190196
6.244306,-0.038870
8.306811,0.899213
3.885348,-0.677056
4.689635,-0.999741
4.035704,-0.779653
1.492727,0.996954
1.864559,0.957161
7.162545,0.770331
7.210270,0.799874
2.973982,0.166827
3.775454,-0.592260
3.232390,-0.090673
4.862625,-0.988736
6.604855,0.316151
6.789194,0.484690
9.991324,-0.536721
9.765195,-0.333880
1.489691,0.996713
5.090921,-0.929208
1.622940,0.998641
0.589730,0.556137
1.186960,0.927235
1.352447,0.976256
6.593786,0.305630
8.314626,0.895766
2.260292,0.771567
7.808657,0.998973
9.938412,-0.491346
1.934764,0.934492
8.162139,0.952894
8.148704,0.956883
3.901699,-0.688998
6.764502,0.462947
1.798330,0.974226
5.484824,-0.716214
8.428018,0.839716
2.443834,0.642502
8.720836,0.647228
1.169346,0.920495
9.445059,-0.020280
6.377817,0.094491
8.409219,0.849775
4.728236,-0.999874
7.220552,0.806002
5.645196,-0.595582
7.699085,0.988027
0.945015,0.810506
2.081031,0.872630
2.849827,0.287644
1.487671,0.996547
1.741157,0.985524
5.779038,-0.483061
4.752351,-0.999202
9.919370,-0.474673
9.337639,0.087028
2.383974,0.687193
5.315055,-0.823827
0.575409,0.544178
9.325076,0.099536
7.990074,0.990754
2.697275,0.429842
1.437093,0.991075
5.362084,-0.796269
1.904994,0.944674
5.171697,-0.896360
9.315165,0.109394
4.532486,-0.983861
2.258968,0.772409
3.881831,-0.674464
1.571177,1.000000
4.818461,-0.994380
6.794072,0.488951
9.500064,-0.075215
9.547574,-0.122488
9.077310,0.340518
2.709653,0.418633
4.501445,-0.977834
2.736583,0.394027
9.370500,0.054251
6.671492,0.378622
8.707866,0.657060
9.177836,0.244440
6.656145,0.364374
2.731387,0.398798
9.956952,-0.507408
6.410216,0.126690
3.841629,-0.644245
5.409001,-0.767021
4.705228,-0.999974
4.946456,-0.972731
6.598832,0.310431
7.792075,0.998084
6.667374,0.374807
5.225936,-0.871007
8.060990,0.978650
9.115214,0.304643
9.355959,0.068765
3.560659,-0.406908
5.858976,-0.411600
2.287017,0.754292
8.739549,0.632851
6.852123,0.538738
7.787691,0.997804
8.104108,0.968881
0.021979,0.021977
3.325592,-0.182963
2.721586,0.407766
6.430311,0.146596
8.077600,0.975101
2.945854,0.194491
7.605469,0.969279
5.664726,-0.579780
6.383447,0.100094
6.048545,-0.232494
2.197051,0.810228
5.770892,-0.490178
6.687273,0.393180
3.902449,-0.689542
2.486865,0.608943
8.473893,0.813930
8.919119,0.484384
4.322181,-0.924830
6.069512,-0.212051
3.483041,-0.334852
7.888561,0.999402
6.627484,0.337537
1.565792,0.999987
2.229193,0.790974
7.230573,0.811893
8.461673,0.820969
4.346069,-0.933652
4.017062,-0.767844
1.683584,0.993646
3.127663,0.013929
4.181273,-0.862242
2.584475,0.528742
0.198780,0.197473
7.814686,0.999228
2.379491,0.690444
5.993248,-0.285892
2.008476,0.905738
5.067710,-0.937535
2.473159,0.619757
3.663400,-0.498447
5.773258,-0.488114
6.386793,0.103422
6.494442,0.209689
7.701076,0.988333
4.475561,-0.972087
0.858198,0.756666
1.218506,0.938585
0.789825,0.710230
6.346919,0.063691
9.265793,0.158316
5.410298,-0.766188
6.258728,-0.024455
5.469524,-0.726807
4.615712,-0.995330
4.450313,-0.965854
5.875728,-0.396276
6.838425,0.527147
5.469165,-0.727053
9.243172,0.180609
4.617466,-0.995498
8.541167,0.773035
9.958965,-0.509142
1.417310,0.988244
0.396297,0.386005
3.661671,-0.496948
2.004815,0.907283
1.838259,0.964444
9.159983,0.261711
0.666631,0.618342
2.574920,0.536828
8.903340,0.498127
7.129888,0.749100
3.529809,-0.378538
8.327521,0.889960
6.420435,0.136819
8.645410,0.702830
0.776924,0.701090
4.550842,-0.986980
0.284788,0.280954
3.902076,-0.689272
6.727986,0.430278
3.746828,-0.568955
5.888079,-0.384906
1.255558,0.950723
2.798801,0.336118
3.001514,0.139621
6.411529,0.127992
4.666279,-0.998937
1.952724,0.927948
7.451772,0.920198
6.954122,0.621720
3.740775,-0.563968
1.549483,0.999773
7.738693,0.993362
8.369212,0.870179
1.289577,0.960718
0.292204,0.288064
8.118463,0.965228
1.226696,0.941379
5.045967,-0.944877
0.066431,0.066382
0.575023,0.543854
9.211488,0.211676
6.790534,0.485862
0.222379,0.220551
6.568569,0.281525
4.295692,-0.914431
5.331545,-0.814369
7.834312,0.999807
0.836872,0.742551
0.038986,0.038976
1.802375,0.973305
9.908896,-0.465428
6.219482,-0.063660
1.806026,0.972461
6.786456,0.482293
2.196736,0.810413
1.475019,0.995417
2.475894,0.617609
1.260766,0.952324
5.650494,-0.591317
0.955681,0.816707
2.706504,0.421490
7.558253,0.956590
3.800476,-0.612234
3.859266,-0.657633
4.705830,-0.999978
4.701634,-0.999942
9.473875,-0.049078
2.641185,0.479783
4.291358,-0.912668
0.607418,0.570749
9.200661,0.222245
6.656581,0.364779
4.372126,-0.942667
4.296691,-0.914835
9.317147,0.107423
0.401602,0.390893
6.748227,0.448460
5.242528,-0.862737
8.177511,0.948119
9.555081,-0.129935
8.150655,0.956314
6.147455,-0.135314
0.652313,0.607026
5.012994,-0.955158
0.324850,0.319167
3.635744,-0.474285
5.577843,-0.648295
9.857284,-0.419147
9.456416,-0.031632
8.997843,0.414083
2.805789,0.329528
2.565626,0.544646
7.837745,0.999868
5.231668,-0.868177
8.083203,0.973844
4.080205,-0.806739
1.306450,0.965263
9.053935,0.362402
5.804152,-0.460922
4.344159,-0.932966
2.968368,0.172359
4.714091,-0.999999
1.990386,0.913256
4.428704,-0.960030
7.231478,0.812421
8.613381,0.725250
3.043404,0.098031
1.479184,0.995807
1.896054,0.947568
9.113674,0.306110
4.494906,-0.976444
2.699395,0.427927
7.801526,0.998625
2.231505,0.789558
3.627929,-0.467390
0.670370,0.621276
8.057095,0.979443
9.621037,-0.195001
5.172532,-0.895989
1.738443,0.985980
5.662547,-0.581554
4.051659,-0.789544
1.163975,0.918383
5.455118,-0.736626
3.342326,-0.199388
4.825088,-0.993656
2.673846,0.450876
1.679219,0.994128
6.848367,0.535569
1.889838,0.949536
0.023416,0.023413
8.626043,0.716474
1.557965,0.999918
5.139738,-0.910068
7.393691,0.895924
2.381256,0.689166
8.230167,0.930073
5.880012,-0.392339
1.259974,0.952082
8.734400,0.636829
5.470061,-0.726438
2.766517,0.366343
4.177024,-0.860082
8.872005,0.525049
2.369563,0.697591
5.214803,-0.876422
6.251286,-0.031894
9.858141,-0.419925
2.223312,0.794559
6.511082,0.225929
3.625816,-0.465521
3.290434,-0.148293
9.547837,-0.122749
5.340377,-0.809211
8.615798,0.723583
1.489650,0.996709
0.173987,0.173110
4.773800,-0.998115
1.981270,0.916932
4.227307,-0.884637
5.228450,-0.869770
4.289256,-0.911807
3.026405,0.114933
9.093638,0.325122
7.949178,0.995472
4.897668,-0.982885
5.432798,-0.751536
3.187610,-0.046001
0.569807,0.539470
6.747096,0.447449
3.032112,0.109262
3.328876,-0.186191
4.462380,-0.968910
9.749776,-0.319306
8.026854,0.985095
8.587330,0.742937
0.466821,0.450050
3.743470,-0.566191
4.285251,-0.910155
4.626707,-0.996332
1.797097,0.974503
6.174284,-0.108687
2.117733,0.854122
9.243078,0.180702
2.204510,0.805834
5.842973,-0.426131
8.501166,0.797784
4.541841,-0.985492
4.155679,-0.848998
1.452559,0.993018
2.816166,0.319713
4.265450,-0.901774
3.779526,-0.595537
5.581966,-0.645150
2.434613,0.649540
2.744436,0.386798
4.763818,-0.998678
9.534046,-0.109051
8.873231,0.524005
4.585298,-0.991935
9.764248,-0.332987
6.933269,0.605253
4.298357,-0.915506
1.489517,0.996699
1.036148,0.860448
6.085680,-0.196224
3.765857,-0.584501
0.205275,0.203836
9.353341,0.071376
8.425065,0.841316
2.823050,0.313183
4.894354,-0.983490
9.394884,0.029889
3.820403,-0.627868
0.404290,0.393366
4.436305,-0.962130
1.967059,0.922510
1.760976,0.981970
0.084555,0.084454
0.990312,0.836197
4.109684,-0.823805
9.262790,0.161280
7.437039,0.914332
8.461995,0.820785
4.712589,-1.000000
3.390967,-0.246798
5.302544,-0.830854
1.740695,0.985602
6.407581,0.124075
3.036190,0.105208
3.407702,-0.262980
4.279975,-0.907957
8.977553,0.432465
5.780319,-0.481939
8.601906,0.733102
8.525227,0.783047
3.251932,-0.110115
2.127578,0.848960
5.558011,-0.663266
4.714078,-0.999999
3.710490,-0.538704
0.398991,0.388489
3.229338,-0.087633
4.433249,-0.961293
0.281199,0.277508
5.376181,-0.787662
3.830101,-0.635386
8.940179,0.465854
8.136867,0.960254
1.084640,0.884135
9.922460,-0.477390
6.308710,0.025522
0.678878,0.627920
1.168257,0.920069
3.716349,-0.543630
5.437297,-0.748560
4.992908,-0.960912
2.385728,0.685918
7.403866,0.900397
5.510786,-0.697856
1.043535,0.864188
4.890139,-0.984244
3.138895,0.002698
4.838671,-0.992037
7.009868,0.664394
1.079756,0.881843
3.363543,-0.220132
4.745515,-0.999451
2.238777,0.785074
9.838511,-0.402030
9.810583,-0.376305
9.695113,-0.267055
0.671873,0.622453
1.514326,0.998406
3.540662,-0.388561
7.903537,0.998772
3.462709,-0.315626
4.137151,-0.839063
0.150217,0.149653
6.023509,-0.256768
8.323599,0.891741
9.328886,0.095745
7.974675,0.992725
3.706334,-0.535197
6.103853,-0.178373
4.360881,-0.938855
5.154806,-0.903719
2.776813,0.356744
9.638550,-0.212148
4.941160,-0.973946
8.254706,0.920779
1.868498,0.956013
0.156537,0.155899
4.264418,-0.901328
6.334047,0.050839
4.537830,-0.984803
9.562825,-0.137609
3.894344,-0.683649
4.010149,-0.763397
5.330580,-0.814928
2.755832,0.376264
9.787408,-0.354735
1.143469,0.910077
6.012101,-0.267777
3.085483,0.056080
5.484579,-0.716385
3.939004,-0.715550
4.662164,-0.998739
5.450935,-0.739448
2.975923,0.164913
2.481075,0.613526
7.536693,0.950085
3.887531,-0.678661
7.767986,0.996305
4.389182,-0.948222
4.203682,-0.873375
1.305663,0.965058
5.621729,-0.614267
7.544340,0.952443
8.936494,0.469111
9.788619,-0.355866
1.517000,0.998553
8.091630,0.971894
7.014316,0.667712
6.678296,0.384910
2.450769,0.637173
5.153331,-0.904350
4.270597,-0.903987
4.076425,-0.804499
5.303439,-0.830356
6.535474,0.249621
4.856020,-0.989703
3.014495,0.126756
3.859026,-0.657453
1.278219,0.957504
3.876109,-0.670228
5.585016,-0.642816
9.010107,0.402889
6.311891,0.028701
8.500290,0.798313
5.035297,-0.948317
9.170482,0.251564
7.501959,0.938677
8.648987,0.700281
0.793326,0.712690
0.271857,0.268521
8.835858,0.555464
7.498367,0.937433
1.600285,0.999565
4.982367,-0.963777
3.787537,-0.601953
6.234467,-0.048699
5.163293,-0.900054
6.270908,-0.012277
7.454092,0.921104
7.551178,0.954504
0.330409,0.324429
1.313670,0.967125
3.408115,-0.263378
4.251379,-0.895604
3.645313,-0.482687
8.308202,0.898603
3.485160,-0.336849
4.974552,-0.965832
6.967358,0.632032
8.562731,0.759177
4.357553,-0.937703
8.757123,0.619146
9.193198,0.229516
8.278587,0.911201
3.334010,-0.191233
2.959935,0.180660
9.446742,-0.021963
3.877586,-0.671324
4.585341,-0.991940
3.382649,-0.238729
5.369500,-0.791760
9.850182,-0.412689
7.320535,0.861060
6.639237,0.348576
4.113087,-0.825729
5.139898,-0.910001
3.880731,-0.673651
7.390421,0.894466
6.962307,0.628110
0.862904,0.759734
3.110585,0.031003
7.719156,0.990925
4.661805,-0.998721
3.774006,-0.591093
0.846998,0.749296
7.739894,0.993499
0.112247,0.112012
8.120572,0.964675
4.066192,-0.798379
1.405693,0.986401
4.153060,-0.847611
0.256492,0.253689
4.662490,-0.998755
4.844540,-0.991281
1.596646,0.999666
8.149386,0.956684
6.359249,0.075991
1.089041,0.886183
5.717176,-0.536268
4.879003,-0.986152
2.373950,0.694441
8.568849,0.755180
6.628501,0.338493
0.658089,0.611606
9.047489,0.368402
9.463703,-0.038915
0.621032,0.581875
4.742431,-0.999549
8.246169,0.924075
8.590073,0.741099
9.905594,-0.462503
3.667439,-0.501945
2.630561,0.489077
6.708543,0.412646
3.350417,-0.207310
5.704391,-0.547015
5.409360,-0.766790
4.574417,-0.990497
0.088248,0.088134
5.660796,-0.582978
9.558903,-0.133723
6.993861,0.652346
0.286386,0.282487
2.130036,0.847659
1.490035,0.996741
4.936350,-0.975025
0.372503,0.363948
2.271597,0.764326
3.136544,0.005048
7.919648,0.997845
8.833671,0.557281
4.529796,-0.983376
7.293453,0.846974
0.925449,0.798891
5.265620,-0.850831
9.239197,0.184517
4.919513,-0.978626
9.032512,0.382283
8.309130,0.898196
7.197286,0.792014
6.351488,0.068250
2.355987,0.707254
4.620001,-0.995735
9.800311,-0.366768
2.889223,0.249700
5.843607,-0.425558
9.129815,0.290704
9.860950,-0.422473
8.153884,0.955365
5.288676,-0.838492
7.720584,0.991116
0.107270,0.107065
2.721879,0.407499
3.514776,-0.364582
6.549204,0.262892
4.618814,-0.995625
1.060204,0.872455
8.287287,0.907583
6.208682,-0.074434
6.909507,0.586168
2.878414,0.260151
6.840938,0.529281
3.647029,-0.484189
6.670573,0.377771
0.763910,0.691750
5.599562,-0.631607
9.281330,0.142957
8.963776,0.444846
5.609190,-0.624113
5.718987,-0.534739
1.539046,0.999496
9.811270,-0.376942
0.408497,0.397230
1.812448,0.970944
8.869461,0.527213
9.995301,-0.540072
7.267499,0.832893
3.750333,-0.571834
6.272569,-0.010616
4.704893,-0.999972
2.595177,0.519628
6.107528,-0.174756
0.558398,0.529829
3.513360,-0.363262
3.569379,-0.414858
4.736588,-0.999707
7.276168,0.837659
8.341070,0.883699
9.789041,-0.356261
5.374444,-0.788731
2.782862,0.351086
4.483296,-0.973873
7.404944,0.900865
2.410134,0.667956
9.487048,-0.062229
3.958289,-0.728888
6.800410,0.494470
2.631563,0.488203
6.677901,0.384546
9.917435,-0.472969
7.226848,0.809713
6.495657,0.210876
1.534403,0.999338
2.962785,0.177856
1.790960,0.975862
0.674189,0.624264
4.523709,-0.982253
4.972959,-0.966243
8.633722,0.711096
1.785266,0.977089
2.947177,0.193193
2.443735,0.642578
2.853622,0.284007
4.763354,-0.998702
9.421279,0.003499
9.429408,-0.004630
5.111152,-0.921542
1.419656,0.988600
6.383647,0.100292
5.916960,-0.358094
4.328307,-0.927143
9.284199,0.140117
6.933929,0.605778
4.974708,-0.965791
6.125879,-0.156658
7.045359,0.690496
9.558726,-0.133548
2.715805,0.413038
4.579297,-0.991156
7.017070,0.669759
2.874687,0.263748
2.345674,0.714507
9.277087,0.147155
4.268183,-0.902952
4.709277,-0.999995
9.547945,-0.122856
6.965383,0.630501
8.879645,0.518532
1.201932,0.932737
9.549459,-0.124358
2.685096,0.440806
5.228802,-0.869596
2.561156,0.548389
0.925091,0.798675
3.397995,-0.253602
3.738733,-0.562280
9.466155,-0.041365
5.288054,-0.838830
3.906751,-0.692651
5.283348,-0.841383
6.788003,0.483648
8.747870,0.626386
7.832927,0.999778
2.486741,0.609042
1.189131,0.928046
0.007959,0.007959
3.232240,-0.090524
3.681608,-0.514149
9.864923,-0.426070
9.230479,0.193078
7.585083,0.964064
1.713278,0.989867
9.825428,-0.390017
9.367086,0.057660
7.663876,0.981984
2.075168,0.875478
1.231100,0.942856
7.043164,0.688906
4.108876,-0.823347
3.111419,0.030170
3.139432,0.002160
7.638046,0.976776
6.651194,0.359759
1.765649,0.981076
6.716784,0.420140
5.636472,-0.602567
4.830243,-0.993063
0.076634,0.076559
9.855064,-0.417130
7.021802,0.673265
3.469780,-0.322328
9.253928,0.170020
3.434611,-0.288843
3.769100,-0.587129
8.145566,0.957790
9.367714,0.057033
5.409547,-0.766670
1.350670,0.975870
1.900988,0.945980
7.532623,0.948807
0.369475,0.361126
0.946194,0.811196
6.970547,0.634500
1.736236,0.986346
2.057068,0.884081
9.439162,-0.014383
1.160216,0.916889
8.870997,0.525907
2.291639,0.751250
6.810964,0.503615
2.021647,0.900077
8.284582,0.908715
2.900680,0.238589
0.851536,0.752293
6.409320,0.125800
9.981958,-0.528795
1.905169,0.944616
9.402908,0.021868
8.479215,0.810827
4.169448,-0.856193
3.788426,-0.602662
3.154208,-0.012615
5.316941,-0.822757
5.871044,-0.400572
1.625575,0.998500
8.598116,0.735674
7.071110,0.708891
0.906982,0.787648
3.143647,-0.002054
7.902167,0.998839
3.380859,-0.236990
2.949301,0.191109
6.249378,-0.033801
8.632093,0.712241
5.682898,-0.564879
3.601154,-0.443555
3.529477,-0.378230
5.648727,-0.592742
9.886520,-0.445508
3.308153,-0.165791
4.844769,-0.991251
3.096292,0.045285
0.063055,0.063013
0.668248,0.619612
0.545858,0.519152
7.234901,0.814412
1.803173,0.973122
6.125502,-0.157030
8.945939,0.460749
2.577458,0.534684
4.458064,-0.967833
0.936847,0.805694
6.100603,-0.181569
6.947674,0.616657
7.298912,0.849864
5.154583,-0.903815
6.653923,0.362303
5.624966,-0.611710
9.014387,0.398968
0.883531,0.772984
6.291863,0.008677
2.071225,0.877377
1.881275,0.952188
1.536596,0.999415
0.829655,0.737698
8.434040,0.836431
3.513543,-0.363433
3.827356,-0.633264
5.491121,-0.711805
1.534379,0.999337
2.942833,0.197454
2.812876,0.322828
0.400744,0.390103
1.805188,0.972656
9.677677,-0.250212
2.301986,0.744381
3.849725,-0.650416
1.501442,0.997596
0.229613,0.227601
